race_date,race_city,race_no,result,horse_name,horse_accessories,horse_age,horse_sex,horse_origin,horse_sire,horse_dam,hors_broodmare_sire,jockey_weight,jockey_name,horse_owner,horse_trainer,horse_race_degree,horse_win_value,horse_psf_rate,horse_psf_rank,Horse_starting_box_no,horse_margin,horse_late_start,horse_rate,race_type,race_sex_group,race_age_group,race_race_group,race_length,race_track_type,race_track_condition,best_rating
2024-01-11,İzmir,6,8,DARK PLANET,SKG SK,4y,m,KANEKO- DORUYEL / LUXOR,KANEKO,DORUYEL,LUXOR,50,ALİBERK METİN,MURAT ÇELİK,ALİCAN ÖKSÜZLER,1.45.65,15.3,3,8,11,,,37,Handicap 15,Undefined,4 Years Old and Up,English,1600,Dirt,Good Going,1.38.10
2024-01-11,İzmir,6,9,MINGUINHO,KG DB SK,4y,m,MENDIP (USA)- DESNA / SRI PEKAN (USA),MENDIP (USA),DESNA,SRI PEKAN (USA),57,ALİCAN İNCİ,ERKAN TAŞKIRAN,TOLGA TEMİZER,1.45.79,13.2,5,6,14,,,55,Handicap 15,Undefined,4 Years Old and Up,English,1600,Dirt,Good Going,1.38.10
2024-01-11,İzmir,6,10,SAILOR KINGDOM,DB SK,6y,m,MENDIP (USA)- QOUNTM GIRL / MOUNTAIN CAT (USA),MENDIP (USA),QOUNTM GIRL,MOUNTAIN CAT (USA),60,HÜSEYİN ŞİMŞEK,HIDIR TAŞDEMİR,OKAN TAŞDEMİR,1.46.51,27.3,1,11,15,,20 Lengths,57,Handicap 15,Undefined,4 Years Old and Up,English,1600,Dirt,Good Going,1.38.10
2024-01-11,İzmir,6,11,TORUN YUSUF,DB SKG SK,4y,m,FAST 'N' FAMOUS (AUS)- LINDORA / VICTORY GALLOP (CAN),FAST 'N' FAMOUS (AUS),LINDORA,VICTORY GALLOP (CAN),61,BEKİR MERT MIRIK,MEHMET ATEŞ,HAKAN ASLAN,1.46.58,40.0,2,10,16,,,63,Handicap 15,Undefined,4 Years Old and Up,English,1600,Dirt,Good Going,1.38.10
2024-01-11,İzmir,6,12,ANARKHIA,KG DB SK ÖG,4y,m,PAPA CLEM (USA)- CRYSTAL CUP / PAN RIVER,PAPA CLEM (USA),CRYSTAL CUP,PAN RIVER,50,MUHARREM OK,ZAFER GEZİCİ,SEYİT GÖKÇE,1.47.03,47.85,1,13,8,,,37,Handicap 15,Undefined,4 Years Old and Up,English,1600,Dirt,Good Going,1.38.10
2024-01-11,İzmir,6,13,DİPMEN,KG DB SK,6y,m,MENDIP (USA)- SİNE / OĞUZHAN II,MENDIP (USA),SİNE,OĞUZHAN II,60,MÜRSEL KAYİŞ,ERDEM TURHAN,MEHMET KAYA,1.48.89,13.3,5,5,10,,,60,Handicap 15,Undefined,4 Years Old and Up,English,1600,Dirt,Good Going,1.38.10
2024-01-11,İzmir,6,14,BATIRAY,KG DB SK,5y,m,FLY BY ME- MASTER PLAN / RED BISHOP (USA),FLY BY ME,MASTER PLAN,RED BISHOP (USA),57,MERTCAN AKIN,ŞÜKRÜ GÜRER,ALİCAN ÖKSÜZLER,Derecesiz,70.0,1,12,1,,,54,Handicap 15,Undefined,4 Years Old and Up,English,1600,Dirt,Good Going,1.38.10
2024-01-11,Kocaeli,1,1,MY QUEEN LOVE,DB SKG SK,7y,f,HAKEEM (USA)- TOKYO VENTURE / POWERSCOURT (GB),HAKEEM (USA),TOKYO VENTURE,POWERSCOURT (GB),54,MURAT KEÇECİ,ZEKİ KILIÇ,MAHMUT BAYKARA,2.12.14,14.25,3,6,5,2 Lengths,,66,Condition 4,Undefined,4 Years Old and Up,English,2000,Dirt,Moist,2.07.41
2024-01-11,Kocaeli,1,2,KUANPO,YP,7y,m,VELOCIRAPTOR (GB)- SWEETY GIRL / TRAPPER,VELOCIRAPTOR (GB),SWEETY GIRL,TRAPPER,60,BERKANT GÖKÇE,SİNAN KOŞAPINAR,DAVUT SAV,2.12.49,2.75,32,1,1,Head,,89,Condition 4,Undefined,4 Years Old and Up,English,2000,Dirt,Moist,2.07.41
2024-01-11,Kocaeli,1,3,SON OF THE KING,SK,6y,m,KANEKO- ZEYNEP SULTAN / UNACCOUNTED FOR (USA),KANEKO,ZEYNEP SULTAN,UNACCOUNTED FOR (USA),58,ENES BOZDAĞ,İSMAİL ÖZKAN,AHMET NECDET HINÇ,2.12.51,2.25,29,2,4,Half Lengths,,70,Condition 4,Undefined,4 Years Old and Up,English,2000,Dirt,Moist,2.07.41
2024-01-11,Kocaeli,1,4,BRAVE HORSE,KG SK,4y,m,CAPTAIN RIO (GB)- BRAVE SOUL / LUXOR,CAPTAIN RIO (GB),BRAVE SOUL,LUXOR,55,MAHMUT BAĞ,FERHAT ÇELİK,DOĞUKAN ÇELİK,2.12.60,30.45,2,7,2,"6,5 Lengths",2 Lengths,60,Condition 4,Undefined,4 Years Old and Up,English,2000,Dirt,Moist,2.07.41
2024-01-11,Kocaeli,1,5,MY PRIDE,DB SKG SK YP,8y,m,TOROK (IRE)- TOP MODEL / EAGLE EYED (USA),TOROK (IRE),TOP MODEL,EAGLE EYED (USA),56,ERHAN AKKAYA,SERAY ÜNBAY,TURGAY ÇEKİCİ,2.13.73,27.8,3,5,3,,,57,Condition 4,Undefined,4 Years Old and Up,English,2000,Dirt,Moist,2.07.41
2024-01-11,Kocaeli,1,6,AHMET BEYLİ,DB SK,7y,m,PLEASANTLY PERFECT (USA)- FULL STORM (USA) / FULL MANDATE (USA),PLEASANTLY PERFECT (USA),FULL STORM (USA),FULL MANDATE (USA),56,EFE CAN ÖZMÜŞ,ANIL KÖSEOĞLU,SENİHA ŞEN,2.13.97,3.6,21,3,6,,,91,Condition 4,Undefined,4 Years Old and Up,English,2000,Dirt,Moist,2.07.41
2024-01-11,Kocaeli,1,7,COMMITMENT,KG K,6y,f,POINT OF ENTRY (USA)- AWESOME COLINA (USA) / AWESOME AGAIN (USA),POINT OF ENTRY (USA),AWESOME COLINA (USA),AWESOME AGAIN (USA),54,ADEM CEYLAN,MURAT KARABULUT,ÖMER YILDIRIM,2.16.16,8.3,9,4,7,,"2,5 Lengths",71,Condition 4,Undefined,4 Years Old and Up,English,2000,Dirt,Moist,2.07.41
2024-01-11,Kocaeli,2,1,TRAPPER,KG DB,4y,m,KOPUZ- MESOPOTAMİA / İBOCAN,KOPUZ,MESOPOTAMİA,İBOCAN,58,MAHMUT TURAN,ERSEN BÜYÜKTÜRKLER,VOLKAN YÜKSEL,1.48.90,2.35,23,1,10,Half Lengths,,31,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,2,AYHANBEYİM,KG DB SK,4y,m,SONALP- NEZAHAT / SA'D.27,SONALP,NEZAHAT,SA'D.27,56,ZÜLFÜKAR KARABULUT,AHMET ALTIN,SENİHA ŞEN,1.48.99,5.05,16,3,7,1 Lengths,,30,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,3,CANBEYLİ,K DB SKG,4y,f,CANKARDEŞLER- ÖZGÜNBAL / ÖZGÜN,CANKARDEŞLER,ÖZGÜNBAL,ÖZGÜN,52,GÖKTAN KAYIP,OĞUZHAN ÇAKAR,TURGAY ÇEKİCİ,1.49.17,22.15,6,7,1,2 Lengths,,34,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,4,ZARZOR,KG DB,4y,m,KAYATUFAN- ÇÖL CEYLANI / TEKELİOĞLU,KAYATUFAN,ÇÖL CEYLANI,TEKELİOĞLU,58,MEHMET KAYA,EKREM BİRDEN,TOROS KIYAS,1.49.53,8.35,6,4,8,1 Lengths,,25,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,5,MEHMET BEY,KG K DB GKR,4y,m,KAIZBERT (RU)- ÖNDERTAÇ / YALAZ,KAIZBERT (RU),ÖNDERTAÇ,YALAZ,61,AKIN SÖZEN,MUNİR GÖKÇE,ERKUT KOCA,1.49.74,3.55,21,2,11,,,38,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,6,PİYANİST,K,4y,m,GÜRSU- İLAYDANUR / TAMERİNOĞLU,GÜRSU,İLAYDANUR,TAMERİNOĞLU,54,ADEM CEYLAN,NEHAR ORHON,SENİHA ŞEN,1.49.90,20.45,2,9,4,,5 Lengths,28,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,7,HÜRKANIM,KG K DB,4y,m,GÜRSU- HÜRMET / YAVUZCA,GÜRSU,HÜRMET,YAVUZCA,55,EREN KADİRLER,DENİZ KURTEL,ALİ ARAS ZÜMBÜLLER,1.51.87,17.55,3,8,5,,,0,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,8,PINAR AĞASI,KG DB,4y,m,YÜREKKAYA- İZMİRGÜLÜ / DAĞHANBEY,YÜREKKAYA,İZMİRGÜLÜ,DAĞHANBEY,58,MAHMUT BAĞ,EKREM BİRDEN,TOROS KIYAS,1.53.71,8.35,5,4,6,,6 Lengths,35,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,9,ÇÖPÇATAN,K SKG,4y,f,CANGIL- CENNET / ANGORA,CANGIL,CENNET,ANGORA,53,AHMET EFEKAN ELMAS,ESEN KARANLIK,TURGAY ÇEKİCİ,1.54.02,149.55,1,10,9,,,0,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,10,KERPİÇLİ,KG K DB,4y,m,KAIZBERT (RU)- SİM SİM / TEKELİOĞLU,KAIZBERT (RU),SİM SİM,TEKELİOĞLU,57,METİN MERT KARABULUT,MERT ÇELİK,ERKUT KOCA,1.54.84,14.1,7,6,2,,,40,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,2,11,ÇOK YÜREKLİ,,4y,m,MURATAĞA- YILIŞIK / RİKARDO,MURATAĞA,YILIŞIK,RİKARDO,58,ERAY ÇİZİK,FUAT ŞİMŞEK,SENİHA ŞEN,Derecesiz,11.25,9,5,3,,,37,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,3,1,PANSPERMIA,KG DB SK,3y,f,SEAHENGE (USA)- HERONCHELLES (IRE) / NEW APPROACH (IRE),SEAHENGE (USA),HERONCHELLES (IRE),NEW APPROACH (IRE),58,HIŞMAN ÇİZİK,SANEM KAHRAMAN,HÜSEYİN ÇALIŞKAN,1.35.30,1.95,46,1,4,Half Lengths,2 Lengths,55,Condition 4,Female,3 Years Old,English,1500,Dirt,Moist,1.31.23
2024-01-11,Kocaeli,3,2,SİGRİD,KG SK,3y,f,BODEMEISTER (USA)- DEVOYKA / LAHIB (USA),BODEMEISTER (USA),DEVOYKA,LAHIB (USA),55,CEM ALTUN,ALARA BAKIR,DAVUT SAV,1.35.42,4.2,16,3,2,4 Lengths,,49,Condition 4,Female,3 Years Old,English,1500,Dirt,Moist,1.31.23
2024-01-11,Kocaeli,3,3,SELANİK KISÇESİ,KG SK,3y,f,TRAPPE SHOT (USA)- SEA SECRET / YONAGUSKA (USA),TRAPPE SHOT (USA),SEA SECRET,YONAGUSKA (USA),58,MEHMET KAYA,SONER BOZAT,ABDURRAHMAN METE İNAL,1.36.14,2.15,26,2,1,6 Lengths,,64,Condition 4,Female,3 Years Old,English,1500,Dirt,Moist,1.31.23
2024-01-11,Kocaeli,3,4,TAAFFEİTE,KG DB SK,3y,f,SUPER SAVER (USA)- TENERIFE / HENRYTHENAVIGATOR (USA),SUPER SAVER (USA),TENERIFE,HENRYTHENAVIGATOR (USA),56,GÖRKEM ÖZÇELİK,VEYSEL KAHRAMAN,HÜSEYİN ÇALIŞKAN,1.37.30,32.3,3,5,5,"3,5 Lengths",,38,Condition 4,Female,3 Years Old,English,1500,Dirt,Moist,1.31.23
2024-01-11,Kocaeli,3,5,SELANİK ESİNTİSİ,K,3y,f,MENDIP (USA)- AMİRA / DEHERE (USA),MENDIP (USA),AMİRA,DEHERE (USA),58,MAHMUT TURAN,FARUK CANÇEKER,TURGAY ÇEKİCİ,1.37.91,10.25,9,4,3,,,54,Condition 4,Female,3 Years Old,English,1500,Dirt,Moist,1.31.23
2024-01-11,Kocaeli,4,1,SYNCHRONICITY,K,5y,m,EL CORREDOR (USA)- AZUMİ / SRI PEKAN (USA),EL CORREDOR (USA),AZUMİ,SRI PEKAN (USA),62,ERAY ÇİZİK,AYLA KOZAN,GÜRCAN TURAN,1.14.96,10.4,13,5,4,Half Lengths,,55,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,2,TATANGA,DB SK,4y,m,KANEKO- CEREMONY / BOSPORUS (IRE),KANEKO,CEREMONY,BOSPORUS (IRE),61,MUHAMMET ÖZDEMİR,OĞUZHAN TEKCAN,RANA SUNA,1.15.07,5.85,19,1,2,"2,5 Lengths",,59,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,3,ASİL UTKU,DB SK,4y,m,MENDIP (USA)- BLOOMY / LUXOR,MENDIP (USA),BLOOMY,LUXOR,57,TOLGA YILDIZ,CUMA YILDIRIM,EMRAH ÇUKURKAŞ,1.15.48,4.55,14,3,11,Nose,,48,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,4,SHARP KING,KG DB SK,4y,m,SHARP KNIFE (USA)- MAHARANİ / YONAGUSKA (USA),SHARP KNIFE (USA),MAHARANİ,YONAGUSKA (USA),52,MÜCAHİT BAYIR,İPEK ERDEN,AZİZ TEKDEMİR,1.15.49,3.35,15,2,10,"1,5 Lengths",5 Lengths,37,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,5,TOPAÇ SELAHATTİN,KG DB SK,4y,m,MENDIP (USA)- KADİRİN KIZI / BANKNOTE (GB),MENDIP (USA),KADİRİN KIZI,BANKNOTE (GB),56,EFE CAN ÖZMÜŞ,ENİS BADIŞOĞLU,BARIŞ TOPCU,1.15.72,23.95,4,8,6,,,46,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,6,FORTUNELLO,SKG SK,5y,m,SMART ROBIN (JPN)- SPIRA (IRE) / SADLER'S WELLS (USA),SMART ROBIN (JPN),SPIRA (IRE),SADLER'S WELLS (USA),59,HALİL KAPLAN,SELİN DİKENCİK,MELEK ÖZGÜL,1.16.52,6.35,11,6,5,,6 Lengths,49,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,7,ZERTAS,DB SKG SK,4y,m,TALIP HAN (IRE)- ASTANA / COUNTRY REEL (USA),TALIP HAN (IRE),ASTANA,COUNTRY REEL (USA),56,ENES BOZDAĞ,SUZANA MAMEDOVA,ORHAN SEZİK,1.17.10,34.65,2,10,7,,,52,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,8,QUEEN OF JULY,DB SK,4y,f,GENERAL QUARTERS (USA)- TORUNUM MİRA / PERFECT STORM,GENERAL QUARTERS (USA),TORUNUM MİRA,PERFECT STORM,50,GÖKTAN KAYIP,ZEKİ SÖKMEN,HÜSEYİN KARABULUT,1.18.27,87.15,1,11,3,,,26,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,9,BAKLA KIRI,KG DB SK,4y,f,HAVANA GREY (GB)- SHADOW SPIRIT (GB) / MAKFI (GB),HAVANA GREY (GB),SHADOW SPIRIT (GB),MAKFI (GB),51,HAKAN YILDIZ,YENER GİRİŞKEN,NEDİM KÖÇKEN,1.18.69,5.1,14,4,8,,,36,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,10,PEENY ROYAL,KG SK,4y,f,JIMMY CREED (USA)- LITTLE HEART (USA) / UNCLE MO (USA),JIMMY CREED (USA),LITTLE HEART (USA),UNCLE MO (USA),52,SELİM İPEK,MUAMMER TEKİNALP,FERHAT İÇSEL,1.18.86,37.35,2,9,9,,,38,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,4,11,MURODJON,KG DB SK,4y,m,FAST 'N' FAMOUS (AUS)- LADY MITA / LION HEART (USA),FAST 'N' FAMOUS (AUS),LADY MITA,LION HEART (USA),57,KADİR TOKAÇOĞLU,MURAT GÖLELİ,ERGÜN USLU,1.20.74,10.85,7,7,1,,,47,Handicap 15,Undefined,4 Years Old and Up,English,1200,Dirt,Moist,1.11.66
2024-01-11,Kocaeli,5,1,ENVER KAN,KG DB,4y,m,HABERKAN- SEVİLGEN / ALTAHA,HABERKAN,SEVİLGEN,ALTAHA,58,HALİL KAPLAN,MEHMET BOTAN DİLER,ÖMER YILDIRIM,1.47.74,3.4,24,1,3,"1,5 Lengths",,36,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,2,ÇAKARMAN,KG K,4y,m,BATURŞAH- HAÇÇE / HABERBATUR,BATURŞAH,HAÇÇE,HABERBATUR,54,ERHAN AKKAYA,MUNİR GÖKÇE,ERKUT KOCA,1.47.99,20.55,5,7,5,Nose,6 Lengths,0,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,3,AYBENİZLİM,KG K DB,4y,f,SAADIN GÜCÜ- AYBENİZ / İBOCAN,SAADIN GÜCÜ,AYBENİZ,İBOCAN,54,BERKANT GÖKÇE,MÜMTAZ ÜNAL,MEHMET AKKILIÇ,1.48.00,9.45,11,5,8,4 Lengths,,34,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,4,KUNYA,KG K DB,4y,m,HABERKAN- DUDUCAN / VOLGA.2,HABERKAN,DUDUCAN,VOLGA.2,58,GÖRKEM ÖZÇELİK,KADRİ BAŞKURT,TUNCAY ATEŞ,1.48.75,3.1,21,2,6,2 Lengths,,35,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,5,HAS TARKAN,KG K,4y,m,BİLGİN- TACİSERİM / AYABAKAN,BİLGİN,TACİSERİM,AYABAKAN,58,ONUR YILDIZ,HAKKI TARIK DİKENCİK,MELEK ÖZGÜL,1.49.07,4.4,14,3,1,,,33,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,6,COŞDUR,KG DB SK,4y,m,COŞARTAY- DURAK / DEMİRKAZIK,COŞARTAY,DURAK,DEMİRKAZIK,58,KADİR TOKAÇOĞLU,ÖMER ALTIN,MİKAİL ALTIN,1.50.02,8.65,7,6,9,,,31,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,7,LÜSİYEN,KG K DB,4y,f,KIRBULUT- KÖSENİM / TAMERİNOĞLU,KIRBULUT,KÖSENİM,TAMERİNOĞLU,56,MEHMET KAYA,EYLEM DERYAL,İBRAHİM CEMİL ERŞAKAR,1.51.36,8.65,12,4,2,,,30,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,8,ŞOGENOĞLU,KG K DB,4y,m,KAFKASLIEFSANESİ- TUMBUL HADİSE / ERBEYİM,KAFKASLIEFSANESİ,TUMBUL HADİSE,ERBEYİM,58,MAHMUT TURAN,TAHİR ÇELİK,DOĞUKAN ÇELİK,1.52.93,17.3,3,8,4,,5 Lengths,21,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,9,BAYINDIRLI KIZ,DB SKG SK,4y,f,HABERBATUR- KIRKDİLİM / AMCABEY,HABERBATUR,KIRKDİLİM,AMCABEY,56,ERAY ÇİZİK,CEMİL TANER,HALİL ERSİN UYSAL,1.55.18,23.7,2,9,7,,,28,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,10,KAYRAHAN BEY,KG,4y,m,KARABEDİR- DRAMATİK / ATAK,KARABEDİR,DRAMATİK,ATAK,54,MEHMET ALİ AKGÖBEK,EKREM BİRDEN,TOROS KIYAS,1.57.40,105.6,1,10,10,,,12,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,5,11,RÜZGARKENAN,KG DB SK,4y,m,KAIZBERT (RU)- EYYARCAN / GOBAKBEY,KAIZBERT (RU),EYYARCAN,GOBAKBEY,54,ÇAĞLAR TAŞCI,MUNİR GÖKÇE,ERKUT KOCA,2.11.06,20.55,1,7,11,,,16,Maiden,Undefined,4 Years Old,Arabian,1500,Dirt,Moist,1.41.10
2024-01-11,Kocaeli,6,1,DÜNDARZADE,KG K,5y,m,KAIZBERT (RU)- SİBELİN KIZI / HABERBATUR,KAIZBERT (RU),SİBELİN KIZI,HABERBATUR,56,TOLGA YILDIZ,MERT ÇELİK,ERKUT KOCA,2.23.44,1.7,65,1,1,4 Lengths,,93,Condition 4,Undefined,4 Years Old and Up,Arabian,2000,Dirt,Moist,2.19.59
2024-01-11,Kocaeli,6,2,HIZLI EMEL,KG DB SK,5y,m,HIZLITAY- EMEL HALA / BEYEFENDİ,HIZLITAY,EMEL HALA,BEYEFENDİ,55,HIŞMAN ÇİZİK,CÜNEYT YILDIZHAN,VELİ AKBULUT,2.24.23,2.35,19,2,6,"2,5 Lengths",,86,Condition 4,Undefined,4 Years Old and Up,Arabian,2000,Dirt,Moist,2.19.59
2024-01-11,Kocaeli,6,3,ILDIRLI,KG DB,8y,m,TURBO- KRALİÇEKARINCA / ATOMKARINCA,TURBO,KRALİÇEKARINCA,ATOMKARINCA,55,HALİL KAPLAN,GÖRKEM GEDİKOĞLU,NİHAT YILDIRIM,2.24.68,12.35,5,3,8,"3,5 Lengths",,85,Condition 4,Undefined,4 Years Old and Up,Arabian,2000,Dirt,Moist,2.19.59
2024-01-11,Kocaeli,6,4,MAHİRİNİ,KG K DB TGK,5y,m,ŞAH ŞEHRİYAR- TUNCAL HANIM / TUNCAL,ŞAH ŞEHRİYAR,TUNCAL HANIM,TUNCAL,55,ONUR YILDIZ,HAKKI TARIK DİKENCİK,MELEK ÖZGÜL,2.25.37,19.0,2,7,4,Half Lengths,3 Lengths,70,Condition 4,Undefined,4 Years Old and Up,Arabian,2000,Dirt,Moist,2.19.59
2024-01-11,Kocaeli,6,5,GÜROBASI,DB SKG SK,5y,m,AYABAKAN- KIZILGÜNEŞ / TAMERİNOĞLU,AYABAKAN,KIZILGÜNEŞ,TAMERİNOĞLU,53,ALİ MEHDİ ALTIN,TEKİN BİRİCİK,TEKİN BİRİCİK,2.25.52,11.2,4,4,5,,,76,Condition 4,Undefined,4 Years Old and Up,Arabian,2000,Dirt,Moist,2.19.59
2024-01-11,Kocaeli,6,6,SON BAŞAK,DB SKG SK,6y,f,SONALP- ÖZBAŞAK / KOŞAYALP,SONALP,ÖZBAŞAK,KOŞAYALP,53,ERAY ÇİZİK,SEVİLAY TANİYİT,İBRAHİM CEMİL ERŞAKAR,2.25.82,22.6,2,6,2,,,65,Condition 4,Undefined,4 Years Old and Up,Arabian,2000,Dirt,Moist,2.19.59
2024-01-11,Kocaeli,6,7,SARRAFŞAH,DB,8y,m,SARRAF- ALTINARMAĞAN / ARATBEY,SARRAF,ALTINARMAĞAN,ARATBEY,55,MAHMUT TURAN,MUHARREM ERDİNÇ DÜZARAT,DOĞUKAN ÇELİK,2.36.02,16.45,2,5,3,,,55,Condition 4,Undefined,4 Years Old and Up,Arabian,2000,Dirt,Moist,2.19.59
2024-01-11,Kocaeli,6,8,ESTİGEÇTİ,KG DB SK,9y,f,ALTAHA- İLKELİ / EMAEL (PL),ALTAHA,İLKELİ,EMAEL (PL),53,ADEM ASLAN,ŞEYMA BERÇEM TANİYİT,İBRAHİM CEMİL ERŞAKAR,2.39.01,67.6,1,8,7,,"2,5 Lengths",64,Condition 4,Undefined,4 Years Old and Up,Arabian,2000,Dirt,Moist,2.19.59
2024-01-11,Kocaeli,7,1,MINAS ANOR,KG K DB,3y,f,BODEMEISTER (USA)- CANARSIE / YONAGUSKA (USA),BODEMEISTER (USA),CANARSIE,YONAGUSKA (USA),58,ADEM ASLAN,KÜRŞAT ORUÇ,HÜSEYİN KARABULUT,1.29.33,3.0,32,1,8,"2,5 Lengths",,43,Handicap 14,Undefined,3 Years Old,English,1400,Dirt,Moist,1.23.67
2024-01-11,Kocaeli,7,2,ARAKASKA,DB SK,3y,m,HEMSWORTH (USA)- ICE PRINCESS / OCEAN CREST (USA),HEMSWORTH (USA),ICE PRINCESS,OCEAN CREST (USA),60,HIŞMAN ÇİZİK,ADİL ÇİZİK,AMİNE KURT,1.29.78,2.8,28,2,5,5 Lengths,,46,Handicap 14,Undefined,3 Years Old,English,1400,Dirt,Moist,1.23.67
2024-01-11,Kocaeli,7,3,KING MİRBEY,DB,3y,m,WEMBLEY- ARMAGEDDON / DAI JIN (GB),WEMBLEY,ARMAGEDDON,DAI JIN (GB),56,MUHAMMET ÖZDEMİR,SUNGUR SOYDAM,HALİL ERSİN UYSAL,1.30.77,7.35,14,3,4,2 Lengths,,43,Handicap 14,Undefined,3 Years Old,English,1400,Dirt,Moist,1.23.67
2024-01-11,Kocaeli,7,4,SHINE OF SUN,KG SK,3y,m,APPROVE (IRE)- ZEMANOVA / POWERSCOURT (GB),APPROVE (IRE),ZEMANOVA,POWERSCOURT (GB),51,GÖKTAN KAYIP,ÜMİT KORKMAZ,RANA SUNA,1.31.15,16.85,2,8,3,3 Lengths,,32,Handicap 14,Undefined,3 Years Old,English,1400,Dirt,Moist,1.23.67
2024-01-11,Kocaeli,7,5,BLACK PROJECT,KG SK,3y,m,GENERAL QUARTERS (USA)- PAÇİ / COUNTRY REEL (USA),GENERAL QUARTERS (USA),PAÇİ,COUNTRY REEL (USA),50,HAKAN YILDIZ,CEYHUN ÇETİNKAYA,İSMET DEMİR,1.31.60,17.55,3,7,1,,,14,Handicap 14,Undefined,3 Years Old,English,1400,Dirt,Moist,1.23.67
2024-01-11,Kocaeli,7,6,THRILL SEEKER,KG SK,3y,m,DAREDEVIL (USA)- FOR NATURE / UNACCOUNTED FOR (USA),DAREDEVIL (USA),FOR NATURE,UNACCOUNTED FOR (USA),51,YUNUS EMRE YÜKSEL,RUŞEN YÜCEER,BOZAN BAYDAN,1.32.16,4.0,10,4,6,,,29,Handicap 14,Undefined,3 Years Old,English,1400,Dirt,Moist,1.23.67
2024-01-11,Kocaeli,7,7,BABA İSKENDER,DB SKG SK,3y,m,KIRDEMİRKIR- LAISSEZ PASSER / ALWAYS A CLASSIC (CAN),KIRDEMİRKIR,LAISSEZ PASSER,ALWAYS A CLASSIC (CAN),54,ONUR YILDIZ,ABDULKADİR YAZAR,ALİ ÇİZİK,1.33.76,15.4,4,6,7,,3 Lengths,35,Handicap 14,Undefined,3 Years Old,English,1400,Dirt,Moist,1.23.67
